Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW14,OUT045,768.15607
NCD30,OUT046,1126.7383
FDB23,OUT010,1015.8277
FDF45,OUT046,905.8345
FDW20,OUT017,1849.6548
FDF47,OUT045,2732.197
NCR05,OUT019,33.29
DRB01,OUT046,1960.6041
FDE36,OUT013,2723.0073
FDU56,OUT049,2618.6348
FDB23,OUT049,3537.9336
FDN48,OUT049,1179.5574
FDS43,OUT013,3098.0947
NCN05,OUT013,2471.068
NCL53,OUT049,2560.6887
FDL56,OUT046,861.64087
FDH17,OUT018,1224.8679
FDP37,OUT046,1594.6196
FDG09,OUT019,33.29
FDA55,OUT045,3443.0835
FDX31,OUT049,3847.1584
FDJ41,OUT045,4028.3892
DRC24,OUT045,2233.1997
FDQ21,OUT035,1861.7069
NCT54,OUT045,1271.0416
FDH08,OUT049,3457.389
FDY38,OUT018,2935.5818
DRM11,OUT010,884.23834
FDG32,OUT049,3344.3708
NCH18,OUT046,2779.0193
FDI20,OUT035,3462.7778
FDA33,OUT018,1802.106
FDN45,OUT013,3564.669
FDT45,OUT010,33.29
FDR32,OUT035,3822.4795
FDA48,OUT017,3230.8398
FDN23,OUT017,2414.624
NCR18,OUT035,655.4896
FDD45,OUT046,999.2834
FDI22,OUT018,2604.046
FDT09,OUT013,2207.0024
DRC24,OUT027,3739.4622
FDT39,OUT046,2264.2146
FDX28,OUT045,1177.7421
FDA50,OUT018,1094.3524
FDT33,OUT027,4116.2217
FDQ60,OUT049,2337.9832
NCM19,OUT018,1508.8329
FDF40,OUT046,3628.6997
NCI30,OUT035,3423.822
FDK34,OUT049,3667.024
FDA38,OUT027,5706.5293
FDT02,OUT045,282.70938
FDC11,OUT017,862.23395
FDD08,OUT046,247.95677
NCS29,OUT046,3891.8901
DRI03,OUT010,33.29
FDK48,OUT035,1109.9998
FDM52,OUT049,2089.3743
FDP49,OUT035,900.9747
DRA24,OUT046,2408.1401
NCJ43,OUT049,2735.9658
FDE11,OUT045,2465.9563
FDP01,OUT049,2745.3914
FDQ59,OUT018,1158.5741
FDA43,OUT019,33.29
FDL14,OUT017,2591.9482
FDV50,OUT010,33.29
FDT01,OUT027,5327.8555
NCC42,OUT035,2202.7546
FDO28,OUT046,1415.3326
FDD32,OUT019,33.29
FDV45,OUT035,3031.648
NCW17,OUT019,33.29
NCJ17,OUT027,1934.1761
NCF18,OUT049,2726.0833
FDP01,OUT045,2103.073
FDH24,OUT045,2214.4153
FDI38,OUT027,5372.8184
FDX03,OUT035,788.87335
FDY28,OUT046,3405.2622
FDN34,OUT018,2392.125
FDJ02,OUT045,2050.8074
FDW40,OUT019,33.29
FDX03,OUT017,443.30304
FDE17,OUT027,4039.1633
FDT58,OUT046,2218.3862
FDI38,OUT013,3182.1675
FDW22,OUT035,3218.0698
FDS15,OUT027,2914.5022
NCX06,OUT013,2724.4011
DRK47,OUT035,3749.927
FDC23,OUT027,4622.6143
FDM56,OUT010,33.29
FDP21,OUT046,2836.833
FDP58,OUT046,2867.7634
FDA27,OUT019,33.29
FDK41,OUT019,33.29
NCH42,OUT046,2581.1755
FDG29,OUT045,449.56458
FDW15,OUT018,2368.7544
FDD28,OUT018,713.92413
FDQ37,OUT049,3013.4558
FDC23,OUT035,3033.5674
FDV13,OUT035,1984.0719
FDK33,OUT046,2871.1697
FDO33,OUT013,1792.6218
FDN21,OUT017,2334.8955
NCW06,OUT027,4361.8813
FDI38,OUT035,3505.632
FDC21,OUT027,2879.5408
NCS05,OUT046,1758.9155
NCN53,OUT049,492.03387
FDV40,OUT010,33.29
FDG60,OUT017,3258.9102
NCY30,OUT027,4152.949
FDM40,OUT045,1993.8595
NCO30,OUT046,2193.803
FDK10,OUT046,2746.9492
FDM36,OUT045,2738.5637
FDN10,OUT013,1852.1881
FDM46,OUT018,1090.8369
FDX50,OUT049,1110.6047
FDP33,OUT045,3273.8804
FDO12,OUT045,2762.2292
FDC28,OUT013,1672.6151
FDO31,OUT045,1177.7373
FDX45,OUT035,2451.6123
FDV21,OUT049,2054.8352
FDH04,OUT049,1413.0295
NCG54,OUT013,2576.8196
FDO13,OUT046,2012.8213
FDA09,OUT027,4277.178
FDC38,OUT017,2082.1511
NCO42,OUT046,1717.4797
FDL45,OUT049,1667.6414
NCK31,OUT013,506.26685
FDM39,OUT017,2577.8862
FDC22,OUT010,507.62543
FDF46,OUT046,1449.5153
FDQ37,OUT045,2357.8313
FDH41,OUT010,68.08707
FDQ04,OUT046,257.12592
NCQ02,OUT027,4294.9595
FDJ57,OUT027,4966.0723
NCE07,OUT049,2208.5752
FDE56,OUT013,807.7989
FDI20,OUT049,2982.853
FDK36,OUT018,455.34137
FDP08,OUT027,5168.423
FDF44,OUT017,2328.704
NCU53,OUT017,2407.9985
FDF47,OUT035,3653.724
FDS55,OUT010,33.29
FDZ52,OUT010,33.29
FDL04,OUT018,1346.9008
NCM26,OUT035,2163.8706
FDX43,OUT049,2474.8225
FDP52,OUT049,3661.2195
DRK49,OUT045,375.72934
FDE38,OUT013,2801.5964
DRF13,OUT035,2231.5288
FDK41,OUT010,33.29
FDJ04,OUT027,3360.5664
FDZ44,OUT018,1566.3147
FDS11,OUT013,3357.2966
FDA55,OUT049,3712.2607
NCW53,OUT046,2722.5486
FDB49,OUT027,2646.9165
FDD23,OUT017,3046.508
NCV42,OUT045,1544.5988
NCZ29,OUT018,1646.724
FDQ26,OUT013,606.04736
FDV08,OUT017,441.5919
FDC53,OUT049,1176.4196
FDV58,OUT010,464.3838
NCP02,OUT019,33.29
DRI37,OUT045,662.72833
FDQ12,OUT049,3611.6265
FDE33,OUT046,1163.6083
FDX27,OUT045,1013.2614
FDM22,OUT017,618.82086
NCH30,OUT019,33.29
FDC04,OUT017,3498.1287
FDO38,OUT046,966.32404
FDV52,OUT027,3174.402
FDB32,OUT013,1207.4902
FDV43,OUT018,397.3131
FDI24,OUT018,2572.971
FDR40,OUT017,1408.2772
FDW02,OUT049,1910.7317
FDE44,OUT049,412.92175
FDL38,OUT046,1572.8524
NCT54,OUT010,33.29
DRJ39,OUT010,200.5879
FDW55,OUT049,4076.6147
DRF13,OUT019,33.29
NCW17,OUT049,1728.1658
FDP13,OUT035,967.4676
FDS08,OUT018,2484.986
NCP17,OUT035,886.5171
NCO53,OUT035,2660.055
FDH19,OUT045,1982.9154
FDJ04,OUT017,1834.6592
FDG10,OUT049,694.91315
FDA40,OUT010,33.29
FDI53,OUT045,2424.2087
FDU09,OUT010,33.29
FDK60,OUT045,1544.3645
FDR43,OUT017,383.8978
FDW22,OUT017,3437.424
DRP47,OUT010,761.1315
DRG48,OUT010,33.29
FDA14,OUT035,1966.6329
FDU49,OUT013,1289.2018
FDK28,OUT045,3917.78
FDT19,OUT046,2617.1196
NCQ42,OUT045,1540.993
FDD03,OUT045,3259.9805
NCM53,OUT013,1205.741
NCX53,OUT045,1627.7721
FDV14,OUT027,1916.3948
NCZ54,OUT017,2269.9724
FDB39,OUT013,362.797
DRC24,OUT046,1490.0304
FDY36,OUT013,949.1551
FDN01,OUT035,2959.241
DRH25,OUT046,33.29
FDV08,OUT046,358.12738
NCP53,OUT049,3420.6035
FDU52,OUT010,33.29
NCI42,OUT045,2677.349
FDZ14,OUT035,2002.095
FDF11,OUT046,3762.139
FDQ13,OUT018,994.4174
FDO32,OUT010,33.29
DRJ37,OUT018,2059.68
FDY43,OUT046,2147.151
NCT41,OUT017,1991.0931
NCV17,OUT045,1512.3064
FDM04,OUT027,1522.2754
DRB48,OUT018,467.54913
FDM24,OUT013,2514.3555
FDT37,OUT049,3758.1023
NCO05,OUT010,33.29
FDL13,OUT046,3386.753
FDL15,OUT017,1999.1418
FDB11,OUT018,2935.2017
FDL14,OUT019,33.29
FDY10,OUT019,33.29
FDJ40,OUT049,1659.603
NCW18,OUT046,2758.446
NCY06,OUT013,1870.0076
DRE13,OUT018,1099.2645
FDA26,OUT045,3078.9988
NCE19,OUT010,33.29
FDE33,OUT035,1760.4839
DRL59,OUT027,1319.1586
FDY07,OUT046,364.0458
FDF57,OUT018,2231.8435
FDM58,OUT035,1724.7078
FDP26,OUT027,2375.1748
FDY32,OUT046,2124.8691
FDD51,OUT010,33.29
FDU22,OUT018,1492.2097
FDZ49,OUT018,3115.1443
NCI42,OUT017,2934.2124
FDT04,OUT027,1153.973
NCU41,OUT045,2454.667
FDS56,OUT045,4111.763
NCN42,OUT017,2066.235
FDK34,OUT046,3136.0876
FDB03,OUT017,3815.154
DRJ25,OUT035,878.81604
FDT25,OUT027,3299.1055
FDN20,OUT013,2557.6113
FDP09,OUT013,3401.2603
FDM20,OUT019,46.403904
NCG55,OUT046,1315.6125
NCP14,OUT045,1417.9414
NCH06,OUT046,2842.1643
FDV52,OUT013,1720.7407
NCL07,OUT035,518.7993
DRJ11,OUT027,4179.368
DRO59,OUT013,710.209
FDW15,OUT010,33.29
NCQ30,OUT035,1829.1381
NCN54,OUT019,33.29
FDY01,OUT027,3157.6255
FDX39,OUT035,3249.5693
FDH53,OUT027,2274.3462
FDA57,OUT035,456.4995
NCC07,OUT010,33.29
FDU28,OUT013,2742.4626
FDK36,OUT010,33.29
FDR36,OUT018,652.70953
NCQ17,OUT035,2434.314
FDS28,OUT019,33.29
FDE08,OUT045,1954.1564
FDU22,OUT046,1567.1838
FDG41,OUT045,1637.808
FDO31,OUT010,33.29
FDM21,OUT019,639.79285
FDU40,OUT017,3221.072
FDV36,OUT018,1550.936
FDT10,OUT027,1326.9099
FDX38,OUT045,119.59529
NCU30,OUT027,3733.7083
NCV06,OUT049,3001.2705
FDT16,OUT035,4337.0376
NCP41,OUT027,2459.8352
FDZ56,OUT017,2551.417
FDC22,OUT035,2609.427
FDU10,OUT035,862.7177
FDS46,OUT045,1611.913
FDO08,OUT049,2816.1702
NCV42,OUT018,1152.4741
FDP33,OUT035,3793.1248
FDJ12,OUT046,3476.5754
FDH04,OUT045,1442.5858
NCU54,OUT013,3267.4775
FDO36,OUT010,150.82806
FDT37,OUT027,6111.207
FDD14,OUT010,247.84355
FDA16,OUT013,3876.832
NCS42,OUT019,33.29
FDP10,OUT019,33.29
FDQ28,OUT049,2372.1357
FDK57,OUT010,33.29
FDK02,OUT013,1819.9772
FDW47,OUT018,1623.2435
NCC42,OUT018,1814.1293
FDQ37,OUT018,2401.6228
FDL40,OUT046,1186.4338
DRE13,OUT010,33.29
FDQ34,OUT027,2625.7537
NCB54,OUT046,1693.6964
FDS48,OUT049,2225.5835
FDO15,OUT045,663.3513
NCT30,OUT013,522.3671
FDU49,OUT027,2352.7651
FDE21,OUT046,1380.1003
FDS49,OUT019,33.29
FDT38,OUT027,1912.741
FDZ01,OUT045,1559.1772
FDC41,OUT035,1080.7615
DRG13,OUT010,33.29
NCZ42,OUT018,2773.699
NCM07,OUT045,1096.4938
NCV17,OUT018,1694.9111
DRK39,OUT035,1203.677
FDS37,OUT018,1498.6189
FDV12,OUT019,33.29
NCG19,OUT018,3061.897
FDS51,OUT013,928.7525
NCO14,OUT046,427.22736
FDC38,OUT046,1694.9458
FDN15,OUT046,1715.726
NCH42,OUT013,3616.3896
FDQ22,OUT046,405.86087
FDC05,OUT013,2797.164
FDZ31,OUT013,3007.106
DRJ23,OUT049,2429.1824
FDC52,OUT035,2562.655
DRD12,OUT010,33.29
FDV55,OUT017,2173.032
FDD32,OUT046,1214.7051
FDR01,OUT049,3270.159
FDY08,OUT019,33.29
FDQ45,OUT045,2678.3638
DRN11,OUT027,3372.4956
NCS05,OUT018,1753.6912
FDY32,OUT035,2896.2344
NCD31,OUT045,2186.5476
NCE06,OUT049,2474.7659
NCP14,OUT046,1189.9468
NCF18,OUT019,33.29
FDF14,OUT018,2030.2133
FDB22,OUT017,2394.081
NCH54,OUT049,2401.2795
FDU27,OUT035,696.3365
FDS58,OUT027,3888.9883
NCU29,OUT035,2510.1313
FDJ57,OUT013,2869.1868
FDL56,OUT049,1093.7805
FDH60,OUT035,3947.3223
FDN24,OUT018,421.3032
FDD02,OUT017,1917.4401
FDP15,OUT017,3649.311
FDB28,OUT027,4877.0366
DRC49,OUT045,1927.0955
NCG30,OUT018,1570.2821
FDJ14,OUT049,1145.177
FDL52,OUT045,540.88385
NCG19,OUT027,5229.2383
NCN41,OUT035,1920.2251
FDW22,OUT013,3493.0618
FDI02,OUT013,1563.0149
FDV51,OUT045,1923.2385
FDV48,OUT046,1388.5342
NCL17,OUT019,33.29
FDP46,OUT045,996.042
FDU10,OUT045,476.68472
FDT37,OUT010,697.217
FDI27,OUT035,813.85333
FDN51,OUT046,3914.7244
FDW07,OUT035,1776.086
FDN45,OUT049,3370.1377
DRN37,OUT027,4047.6616
DRF48,OUT049,2877.382
FDP38,OUT019,33.29
NCX18,OUT027,4445.132
FDK45,OUT018,1591.0793
FDZ37,OUT049,1311.7714
FDS50,OUT018,3087.103
NCR54,OUT018,2450.2883
NCS17,OUT035,1412.0265
FDV31,OUT046,2332.424
DRE27,OUT017,1153.1636
FDN60,OUT013,2453.0327
FDK26,OUT013,2878.0166
FDX37,OUT018,1230.9384
FDW31,OUT046,2957.0537
FDX26,OUT018,2397.7336
DRL49,OUT019,33.29
FDU49,OUT017,1442.3478
FDY58,OUT046,3012.545
FDN03,OUT045,3413.748
NCV06,OUT010,235.72742
FDH53,OUT045,1024.2352
FDG31,OUT018,893.1513
NCC06,OUT045,1635.8749
FDS13,OUT049,3998.8574
FDP16,OUT035,4299.5703
FDA35,OUT013,1771.3275
DRP47,OUT018,3073.9607
FDY28,OUT010,33.29
FDY20,OUT035,1702.2396
NCH30,OUT017,1490.2822
NCR29,OUT019,33.29
NCP05,OUT013,1878.3461
NCF30,OUT019,33.29
FDA08,OUT035,2915.6106
FDN51,OUT027,6529.3916
FDH12,OUT046,1489.3353
FDY39,OUT017,2916.0322
NCO53,OUT045,2290.1726
FDB40,OUT046,2126.4421
FDH02,OUT049,1370.2388
FDY11,OUT027,1753.773
FDQ09,OUT019,33.29
FDP16,OUT013,4125.424
NCF55,OUT018,216.6741
FDY09,OUT027,4374.578
FDY39,OUT045,2563.2554
NCU53,OUT049,2423.4592
NCT41,OUT049,2061.4531
FDJ45,OUT046,325.72324
FDR28,OUT013,2363.983
FDN08,OUT013,1604.6439
FDJ07,OUT049,1476.9286
FDZ09,OUT027,4108.6157
FDQ14,OUT017,2060.754
FDY12,OUT027,1601.4015
FDK57,OUT046,1563.4381
FDD20,OUT049,1674.584
FDS36,OUT018,1635.6907
FDI40,OUT049,1483.4814
FDJ40,OUT045,1521.5648
FDE08,OUT013,2181.9348
DRK01,OUT013,1484.142
FDC58,OUT049,238.95929
FDE50,OUT046,3245.127
FDX48,OUT035,3157.025
DRM35,OUT018,1936.2905
FDG41,OUT013,1524.1764
FDB52,OUT046,3032.48
FDV19,OUT045,2415.767
DRG48,OUT017,2020.114
FDI26,OUT013,3128.1519
FDU11,OUT019,33.29
FDF59,OUT019,33.29
FDR07,OUT049,1213.6974
NCE06,OUT017,2188.8464
FDE10,OUT046,2100.3723
NCO55,OUT046,1045.7976
FDZ13,OUT013,720.05927
FDT50,OUT017,1543.8934
FDH12,OUT010,33.29
FDD21,OUT045,1800.1375
NCM05,OUT013,3986.5967
FDK04,OUT013,781.13763
FDN33,OUT017,1526.6545
NCM18,OUT010,33.29
DRC25,OUT049,1079.017
FDT47,OUT017,1781.3466
FDD45,OUT027,2732.7988
NCD07,OUT018,1306.9052
NCY54,OUT010,43.579548
FDL12,OUT049,975.1033
FDL02,OUT017,1720.7128
FDC60,OUT035,1767.8258
FDR37,OUT017,2351.8723
FDY16,OUT017,3133.3953
FDU26,OUT045,1448.452
FDN24,OUT013,730.8675
FDH44,OUT013,2312.6855
FDE23,OUT010,33.29
FDW60,OUT017,2841.5022
FDQ55,OUT049,2011.5907
FDV32,OUT027,1786.3157
FDV03,OUT010,33.29
FDY14,OUT010,569.7735
NCL55,OUT027,5770.394
DRF25,OUT017,236.60886
FDX03,OUT046,613.7408
FDF40,OUT045,3330.8018
FDX24,OUT010,33.29
FDA25,OUT049,1514.3586
FDH21,OUT018,2275.3433
FDB47,OUT010,200.9565
FDT34,OUT019,33.29
FDS39,OUT010,33.29
NCU05,OUT046,818.7726
FDE02,OUT049,984.7301
FDL25,OUT035,1472.0483
FDC50,OUT049,940.11414
FDZ32,OUT049,1801.2971
FDV14,OUT045,858.9911
FDR07,OUT045,1159.5748
FDB26,OUT049,622.178
NCR50,OUT045,1942.4236
FDP01,OUT018,2049.9634
FDH57,OUT045,1803.4248
FDM60,OUT027,1167.1628
FDA45,OUT017,2500.653
FDU55,OUT017,3929.2344
FDH40,OUT035,1773.4469
FDG40,OUT019,33.29
FDT12,OUT049,4371.622
DRL59,OUT045,604.3898
FDT47,OUT018,1414.7848
FDI60,OUT017,1021.9611
DRF51,OUT027,710.9394
NCK31,OUT049,547.9861
FDB08,OUT045,2239.1829
FDM44,OUT035,1868.1979
FDD46,OUT018,1960.1952
FDR27,OUT019,33.29
FDV56,OUT010,33.29
FDM02,OUT049,1234.9055
FDU45,OUT018,1569.6799
FDZ10,OUT017,1760.281
NCK31,OUT010,33.29
FDR27,OUT035,2221.8801
FDF33,OUT013,1794.9451
FDJ36,OUT046,1776.7474
FDP33,OUT049,3846.3613
FDG17,OUT046,3952.841
FDG47,OUT027,5982.3936
NCW29,OUT046,1665.1173
DRH59,OUT017,1002.69415
FDR32,OUT017,4011.6807
FDP48,OUT035,3732.8975
FDG17,OUT035,4057.8428
DRJ59,OUT017,529.9187
FDY48,OUT027,2373.857
FDB02,OUT046,2947.4607
FDN10,OUT019,33.29
NCD55,OUT035,670.2463
FDX34,OUT013,1918.0933
FDZ38,OUT045,2248.158
DRF37,OUT049,4005.606
DRL47,OUT019,33.29
FDL27,OUT035,1389.5095
NCP53,OUT035,3710.7556
FDT03,OUT019,33.29
FDJ28,OUT035,3307.736
FDF40,OUT018,2969.937
FDA32,OUT035,3619.5676
NCP02,OUT017,649.24854
FDZ31,OUT045,3034.9026
NCQ29,OUT013,3872.166
FDP57,OUT010,33.29
FDL32,OUT027,3058.0217
DRB01,OUT035,2877.4766
FDJ40,OUT046,1836.2959
FDO24,OUT018,2391.0886
FDO11,OUT018,3315.1729
FDA56,OUT035,2236.178
FDF02,OUT045,1406.665
FDA10,OUT013,1958.508
NCI55,OUT017,1685.7358
FDZ40,OUT010,33.29
FDV08,OUT049,254.85933
FDN48,OUT013,1250.728
FDU57,OUT017,2361.5496
DRF49,OUT013,1812.3013
FDS02,OUT035,2800.043
FDS43,OUT046,2479.3535
FDT16,OUT013,4057.24
FDX19,OUT027,6525.014
FDK15,OUT046,1185.167
DRA12,OUT049,2162.7852
FDY35,OUT017,832.4793
NCU42,OUT013,2568.5037
FDD26,OUT013,2724.481
FDR11,OUT018,2132.2686
NCP53,OUT045,3255.004
FDP34,OUT045,2020.7365
NCV41,OUT019,33.29
FDN20,OUT018,2336.3967
FDZ16,OUT018,2484.6191
FDZ28,OUT049,1933.8392
NCL55,OUT013,4257.2466
NCJ17,OUT046,884.6505
FDT37,OUT046,3437.7974
FDV51,OUT049,2148.9182
FDZ28,OUT035,2620.872
FDN27,OUT013,1700.0288
FDS14,OUT019,33.29
FDZ58,OUT045,1365.8364
FDD46,OUT046,2014.2887
FDJ03,OUT035,783.2173
FDU03,OUT010,163.19533
FDA33,OUT027,3674.9014
NCW53,OUT035,2948.1743
NCC55,OUT017,305.12753
FDP52,OUT019,33.29
FDE39,OUT049,1480.0782
FDB44,OUT035,3556.2847
FDG59,OUT013,33.29
FDI05,OUT013,993.1026
FDF59,OUT045,1556.9474
FDM39,OUT019,33.29
FDB14,OUT013,1336.5828
NCS05,OUT019,33.29
DRJ35,OUT045,788.8627
FDO31,OUT019,33.29
FDA31,OUT046,2272.451
FDX40,OUT049,33.29
FDW56,OUT045,2751.3582
FDH09,OUT018,709.1143
FDA52,OUT019,33.29
FDF20,OUT019,33.29
FDE40,OUT046,669.90765
NCU17,OUT046,1237.7812
NCP14,OUT035,1593.2352
FDN25,OUT027,1197.3401
FDU39,OUT049,257.5164
NCM05,OUT017,3951.8362
FDU07,OUT017,2281.7466
FDF28,OUT049,1931.6735
FDR57,OUT049,2585.6023
FDJ33,OUT013,1977.3367
DRH23,OUT035,817.2792
FDQ52,OUT046,3301.0547
DRK13,OUT035,3160.1172
FDP09,OUT046,2877.1343
FDR08,OUT027,3024.678
FDV50,OUT045,1417.1083
FDT13,OUT049,2767.5579
FDJ27,OUT027,2695.262
FDH21,OUT046,1922.8352
FDW14,OUT027,1881.8439
FDL52,OUT049,449.13147
FDW28,OUT017,3230.864
FDL40,OUT049,1107.9673
FDE24,OUT046,2047.3087
FDX35,OUT049,3506.9712
FDP46,OUT017,1132.3525
FDX56,OUT045,3195.0706
FDQ45,OUT049,3070.3425
FDK50,OUT027,4171.708
FDY26,OUT045,2790.4482
FDQ09,OUT017,1671.1698
FDN39,OUT049,2728.2908
FDP13,OUT017,632.575
FDR51,OUT013,2248.2422
FDZ49,OUT010,406.76068
FDL28,OUT018,3180.6106
FDZ10,OUT035,1961.2712
FDK38,OUT013,2436.9995
DRL49,OUT027,3448.5898
FDR15,OUT013,2305.7693
FDQ24,OUT035,4003.9705
FDD56,OUT013,2745.533
NCR42,OUT046,291.19025
FDH52,OUT045,927.49585
FDH57,OUT019,33.29
FDR15,OUT010,33.29
FDJ34,OUT035,1805.3197
FDW37,OUT035,1356.6105
FDQ23,OUT018,1473.1206
FDP34,OUT013,2545.9817
FDE04,OUT027,4738.909
FDC48,OUT045,1275.2875
FDA47,OUT019,33.29
FDI35,OUT018,2426.4915
NCV05,OUT013,1966.6064
FDR28,OUT045,2357.41
FDH31,OUT017,1522.7719
FDP59,OUT019,33.29
FDS19,OUT018,1036.2598
FDM60,OUT045,761.6931
FDJ44,OUT018,2323.8008
DRH51,OUT017,940.4378
DRC25,OUT017,999.78357
DRE25,OUT013,1437.9982
NCX05,OUT049,1492.4497
FDR11,OUT017,2444.6775
DRP47,OUT045,3341.4436
DRC49,OUT019,33.29
FDQ47,OUT027,644.74023
FDL20,OUT013,1603.1022
FDM34,OUT035,2086.0444
NCN55,OUT013,3995.812
FDD41,OUT035,1948.599
FDE52,OUT049,1102.8334
NCT18,OUT019,33.29
FDJ32,OUT018,584.0484
FDE16,OUT046,2809.9983
FDZ09,OUT045,1950.2832
DRZ11,OUT046,1698.2314
FDK41,OUT049,813.0621
FDE56,OUT049,935.58563
FDH34,OUT013,2966.2878
DRI49,OUT013,1344.1421
DRI59,OUT046,2585.6567
DRC36,OUT049,2889.696
FDS15,OUT019,33.29
FDI07,OUT018,2940.669
FDZ15,OUT018,1523.661
NCX41,OUT027,5078.7534
NCO29,OUT019,33.29
FDF57,OUT013,2585.466
FDI33,OUT035,1368.2678
DRJ47,OUT049,2150.2244
FDB34,OUT046,1100.6094
FDY22,OUT027,3447.4683
DRL11,OUT017,2235.5078
FDY46,OUT035,3049.4841
FDG17,OUT013,3852.7234
FDE52,OUT018,942.02515
DRP47,OUT027,5451.725
FDO01,OUT010,33.29
FDL09,OUT046,2554.415
FDR57,OUT013,2454.7786
DRD37,OUT035,515.7323
FDQ36,OUT027,1360.1049
FDL33,OUT049,3261.27
FDL48,OUT045,595.2641
FDL28,OUT049,3742.9314
NCN29,OUT046,330.79346
FDO13,OUT035,2758.8794
FDB38,OUT045,2206.2434
FDI36,OUT035,4058.854
FDI58,OUT035,1401.791
FDH22,OUT018,1623.2463
FDQ27,OUT013,1380.3386
FDT33,OUT046,2507.131
FDC56,OUT045,1651.1731
FDF14,OUT046,2005.7922
FDQ39,OUT017,2697.039
NCM43,OUT017,2465.9067
FDS46,OUT035,1923.423
FDI22,OUT049,3281.0537
NCE43,OUT045,2221.3086
FDZ36,OUT010,33.29
FDR13,OUT019,33.29
FDP46,OUT018,1044.2804
FDW56,OUT019,33.29
FDB40,OUT017,2367.1267
FDM28,OUT018,2399.8982
FDV49,OUT013,4691.0845
NCS53,OUT018,2076.5615
FDO03,OUT049,3776.8518
FDT15,OUT035,2940.5781
FDD33,OUT049,3477.5933
FDX13,OUT017,4188.661
FDH60,OUT013,3195.0845
DRH51,OUT046,649.16205
NCL07,OUT049,334.38965
FDW51,OUT045,3007.2212
FDF21,OUT019,33.29
FDH26,OUT019,33.29
FDJ03,OUT049,252.37857
FDU35,OUT017,1366.2545
DRL01,OUT018,3438.4338
FDE59,OUT045,257.32053
FDI60,OUT035,1163.3156
DRH39,OUT035,780.24896
FDK36,OUT049,498.68054
FDN52,OUT045,1233.5819
FDU12,OUT017,4030.6897
NCT05,OUT027,5957.686
FDS37,OUT027,3081.206
FDK24,OUT017,524.22894
DRF36,OUT013,3081.7158
FDN46,OUT010,33.29
NCN06,OUT045,2165.5364
FDD59,OUT035,1535.0785
FDM14,OUT045,1525.9053
FDO10,OUT018,713.2979
FDU35,OUT013,1127.5702
NCA30,OUT018,2422.3125
NCO41,OUT049,1330.737
FDI24,OUT046,2677.3196
FDZ16,OUT046,3029.96
FDV47,OUT046,838.1898
FDV16,OUT045,594.32043
FDZ22,OUT035,1288.5331
FDO20,OUT010,911.6941
FDW38,OUT013,615.09393
FDW52,OUT045,2377.916
FDT43,OUT019,33.29
NCS29,OUT045,3512.4236
NCC31,OUT017,2200.522
FDA21,OUT017,2835.517
FDQ55,OUT046,1725.2448
NCE54,OUT049,1056.2853
FDD45,OUT017,1342.9658
NCP17,OUT017,537.86743
FDR47,OUT035,3206.7568
DRM35,OUT013,2700.4922
FDR47,OUT019,33.29
FDX19,OUT010,708.85284
FDV22,OUT027,3825.1062
FDQ46,OUT027,2783.6116
DRO47,OUT045,1493.9465
FDB44,OUT010,33.29
FDN02,OUT010,218.3059
FDW10,OUT045,2026.1743
FDJ41,OUT019,468.7559
FDM50,OUT046,992.9455
FDW10,OUT035,2804.336
FDY48,OUT049,1380.0376
NCE30,OUT027,4761.8027
FDO04,OUT045,697.97394
FDQ26,OUT010,33.29
NCX29,OUT018,1923.3514
FDE39,OUT046,1246.3827
NCR54,OUT027,4408.5786
NCP55,OUT027,1493.1759
FDX22,OUT017,3324.6123
FDI05,OUT035,1556.2234
FDC51,OUT027,2847.0906
FDC10,OUT013,1930.3508
FDJ46,OUT045,2218.1519
FDV10,OUT010,33.29
FDX12,OUT027,6112.5024
FDL43,OUT019,33.29
DRB13,OUT046,2768.7063
FDF59,OUT027,3411.25
FDT35,OUT049,2395.0874
NCJ19,OUT035,628.7022
FDT35,OUT018,2368.7192
FDI48,OUT046,820.0462
DRC24,OUT019,33.29
NCZ05,OUT017,1303.5168
FDJ57,OUT049,3113.575
FDX11,OUT017,2768.7695
FDE09,OUT035,2088.2705
NCK06,OUT049,1929.3654
DRE37,OUT017,2879.0222
FDV56,OUT046,1589.3425
FDY43,OUT017,2518.6428
FDV35,OUT013,1952.8535
FDF05,OUT019,456.65396
FDA36,OUT035,3040.8572
FDS13,OUT027,6357.356
FDU47,OUT013,1925.482
FDI36,OUT010,33.29
FDH48,OUT046,1031.0621
FDZ14,OUT013,1641.4812
FDS46,OUT013,2053.301
FDE21,OUT017,1763.5531
FDA26,OUT049,3335.1204
FDV12,OUT046,1700.1212
FDL46,OUT019,33.29
FDN57,OUT013,2318.8535
NCJ18,OUT017,1491.1321
FDO36,OUT045,2535.9287
FDX55,OUT018,3190.0854
FDT25,OUT019,33.29
FDD16,OUT049,645.09784
NCX18,OUT013,3000.2432
NCG55,OUT018,1404.2848
NCV18,OUT049,1264.176
NCS18,OUT035,1683.05
FDC37,OUT045,1497.9711
FDE47,OUT046,1686.6649
DRG49,OUT019,138.9541
FDC39,OUT049,2790.3674
FDH24,OUT019,33.29
FDV39,OUT027,5193.6416
NCL17,OUT045,1854.4783
NCY53,OUT035,1728.2848
